DateTime,AddedIPs,RemovedIPs
1609469043,273,935
1609470241,656,659
1609472886,22,16
1609476721,863,196
1609481041,431,430
1609483853,24,18
1609492083,919,935
1609494945,20,20
1609495922,341,322
1609502641,289,294
1609505995,20,16
1609507443,233,221
1609509731,235,250
1609511282,221,233
1609513545,324,327
1609515122,230,221
1609517033,24,17
1609520821,0,256
1609524241,341,351
1609526642,186,180
1609527846,29,9
1609534086,5,5
1609534322,111,118
1609535041,376,377
1609538881,30,18
1609545843,136,134
1609545972,317,338
1609549897,27,23
1609553522,33,33
1609556641,813,813
1609557362,914,931
1609560954,31,10
1609565042,69,803
1609567441,451,451
1609568882,802,69
1609571928,15,15
1609572722,715,729
1609578389,397,395
1609580403,440,420
1609583026,20,27
1609589041,318,317
1609594069,37,22
1609596012,272,255
1609596320,252,0
1609599842,184,176
1609599887,289,293
1609603682,176,184
1609605096,16,14
1609607219,252,0
1609607522,184,176
1609610641,312,307
1609611362,146,150
1609616153,29,19
1609621441,293,288
1609622882,92,97
1609627158,34,17
1609633116,259,25
1609634402,192,189
1609638138,33,24
1609642082,104,107
1609645922,971,932
1609649286,12,14
1609660311,25,13
1609661283,653,650
1609668962,381,376
1609671341,22,23
1609672802,85,91
1609676882,91,85
1609680723,155,153
1609682335,20,15
1609684562,106,106
1609687837,247,0
1609688402,106,106
1609690146,0,243
1609692243,219,220
1609693396,17,8
1609696082,74,73
1609699923,73,74
1609703762,74,73
1609704668,22,14
1609707612,157,158
1609715576,31,12
1609718641,416,427
1609719123,98,106
1609726341,28,15
1609726802,987,982
1609729441,2169,2187
1609734654,0,256
1609737347,28,15
1609738322,764,765
1609740241,375,376
1609748336,24,19
1609751041,403,398
1609753682,527,517
1609759467,23,16
1609761362,275,276
1609761841,348,347
1609765203,276,274
1609768877,201,201
1609768940,255,0
1609770488,28,23
1609770907,233,0
1609772642,86,88
1609772943,343,342
1609776723,167,169
1609779637,0,256
1609781487,19,14
1609783573,332,339
1609792439,27,13
1609793183,252,0
1609794455,349,349
1609795921,132,139
1609803322,20,24
1609803603,109,111
1609805041,344,354
1609806086,24,33
1609814351,19,15
1609815121,975,967
1609815841,642,664
1609825440,24,19
1609826641,457,453
1609834562,863,850
1609836351,29,17
1609837556,375,375
1609847065,28,19
1609848241,346,356
1609850162,488,496
1609851779,242,0
1609854003,103,102
1609854334,0,254
1609857842,102,103
1609858303,74,11
1609859048,387,383
1609861682,174,176
1609866282,237,0
1609869375,65,18
1609869841,363,366
1609873226,141,140
1609880415,44,27
1609880882,315,312
1609884722,146,147
1609891409,126,34
1609891441,304,308
1609892104,30,58
1609900082,106,111
1609902424,731,680
1609903923,958,921
1609913188,424,424
1609913483,27,24
1609915443,601,601
1609923841,356,357
1609924555,56,33
1609930813,430,420
1609934643,222,219
1609934918,356,358
1609935595,89,33
1609941771,0,511
1609945644,365,362
1609946632,37,20
1609950002,180,180
1609956329,339,346
1609957923,206,164
1609961762,147,146
1609965602,146,147
1609967041,332,326
1609968909,60,28
1609973282,129,129
1609977122,129,129
1609977841,315,313
1609978585,36,26
1609979833,34,33
1609980962,127,129
1609984802,456,971
1609988642,743,215
1609989699,667,681
1609990728,29,14
1609999441,415,407
1610000162,715,725
1610001808,19,30
1610010241,335,337
1610011922,466,456
1610012884,29,22
1610021041,375,859
1610023682,304,305
1610023904,22,16
1610031841,380,381
1610034956,21,26
1610035276,67,69
1610039042,122,125
1610042641,373,382
1610044240,223,0
1610046031,18,28
1610046723,184,182
1610049035,233,0
1610053441,365,368
1610054403,137,136
1610057033,34,25
1610058242,136,137
1610062082,137,136
1610064241,351,342
1610064703,13,20
1610068055,33,26
1610069762,119,124
1610073603,954,939
1610075041,763,769
1610079146,27,29
1610085122,311,312
1610085841,382,379
1610090187,16,37
1610096782,378,383
1610101434,27,13
1610107441,363,351
1610112485,28,16
1610118241,394,393
1610123531,580,574
1610129041,421,672
1610131202,299,310
1610134596,44,12
1610139841,556,302
1610141432,254,0
1610142722,175,185
1610145565,32,26
1610146563,185,175
1610148968,0,255
1610150412,175,185
1610150774,294,302
1610150891,38,30
1610154242,49,51
1610156637,40,21
1610158322,192,932
1610161441,729,735
1610162162,932,192
1610166002,968,930
1610167681,37,21
1610172241,387,392
1610177521,583,583
1610178719,34,24
1610183179,343,333
1610186484,255,0
1610189282,403,409
1610189796,50,18
1610193841,328,334
1610200863,289,288
1610200994,0,254
1610204680,320,341
1610211899,43,16
1610215441,310,304
1610216162,234,244
1610222874,64,21
1610223842,135,137
1610226241,283,285
1610227682,56,55
1610230570,0,253
1610233956,66,14
1610237041,305,308
1610237703,28,32
1610239202,108,113
1610243043,38,41
1610244968,70,23
1610246882,41,38
1610247841,575,582
1610250722,967,911
1610254562,302,856
1610255976,58,21
1610258403,856,302
1610258641,678,671
1610262242,576,751
1610267032,81,8
1610269441,527,559
1610273762,369,419
1610278323,74,26
1610280241,584,321
1610281442,259,204
1610289122,207,153
1610289357,83,28
1610291306,277,274
1610300435,84,13
1610300643,124,100
1610301841,308,297
1610304071,248,0
1610304723,40,25
1610311477,115,25
1610312412,93,88
1610312641,297,298
1610316242,88,92
1610320082,59,56
1610322482,126,22
1610323441,266,269
1610323922,56,72
1610327762,78,82
1610331602,974,871
1610333523,98,21
1610334241,580,591
1610343122,806,805
1610344601,118,16
1610345166,358,338
1610355644,108,25
1610355841,360,352
1610362322,529,542
1610366163,3,1
1610366715,102,15
1610367366,323,327
1610370012,233,252
1610377683,477,375
1610381522,162,175
1610388241,220,219
1610388760,102,14
1610389203,170,170
1610399762,87,19
1610404562,123,125
1610405163,488,491
1610409976,30,13
1610410800,98,26
1610412242,104,107
1610413441,486,496
1610419922,968,905
1610421883,99,9
1610424241,410,441
1610431442,784,795
1610433107,101,25
1610435041,360,359
1610442962,496,493
1610444157,111,12
1610445841,298,299
1610455206,127,10
1610456800,319,313
1610458322,296,306
1610459177,0,246
1610460359,253,0
1610461846,733,0
1610466003,101,101
1610466244,104,12
1610467441,330,326
1610469842,351,359
1610472657,248,0
1610477316,101,22
1610477522,296,307
1610478241,390,397
1610485213,222,230
1610488326,115,25
1610489042,229,222
1610489169,318,310
1610492883,203,229
1610496984,36,34
1610499357,119,35
1610499841,549,560
1610500562,138,139
1610504402,981,883
1610510529,112,13
1610510641,417,421
1610515923,908,898
1610521684,426,332
1610532367,335,332
1610532749,131,25
1610535122,519,518
1610539268,234,0
1610543041,318,302
1610543735,111,15
1610546643,257,259
1610550482,189,193
1610553841,305,315
1610554323,193,187
1610554804,123,19
1610558162,187,193
1610564790,359,361
1610565842,251,152
1610573522,128,122
1610575881,326,329
1610576856,127,27
1610577362,219,232
1610583076,21,13
1610586241,543,555
1610587928,112,24
1610588882,264,967
1610592722,809,87
1610597041,391,389
1610598945,104,27
1610604242,811,803
1610607983,357,355
1610610038,125,38
1610615762,517,515
1610618741,323,331
1610621035,119,27
1610623686,177,176
1610627522,205,203
1610629441,322,326
1610632069,132,17
1610635203,89,350
1610639043,152,153
1610640331,346,344
1610643143,121,10
1610646723,147,149
1610651041,321,322
1610654151,127,18
1610658242,105,107
1610662082,429,433
1610665180,114,23
1610665923,105,107
1610668899,28,27
1610672641,536,532
1610673842,118,118
1610676401,96,25
1610677683,977,976
1610683441,433,431
1610687512,114,23
1610689202,824,812
1610694241,335,338
1610698760,120,13
1610704562,504,499
1610705041,350,347
1610708412,498,503
1610709875,104,28
1610712242,646,642
1610716082,588,572
1610719923,287,288
1610720893,91,13
1610723762,288,287
1610726974,295,295
1610727603,464,469
1610731902,95,18
1610735282,142,142
1610737441,418,413
1610742961,90,24
1610746802,128,129
1610748242,302,307
1610753969,95,17
1610755581,26,34
1610758323,129,128
1610759166,753,768
1610762162,128,126
1610765068,123,17
1610766013,126,128
1610769843,983,974
1610770263,422,431
1610776037,102,17
1610780641,432,427
1610781362,536,541
1610787108,81,15
1610791510,323,326
1610792883,561,557
1610798167,91,16
1610802241,276,291
1610803002,0,253
1610804403,165,167
1610805660,251,0
1610809353,100,40
1610810158,0,255
1610813041,298,295
1610815922,154,166
1610819763,166,154
1610820516,82,21
1610823843,339,856
1610824587,246,250
1610831437,101,39
1610834641,241,239
1610835362,26,27
1610842528,99,45
1610843043,59,59
1610845441,450,454
1610850722,974,964
1610853619,67,13
1610856241,435,437
1610858402,644,655
1610862242,486,478
1610864551,75,13
1610866082,478,486
1610867041,766,761
1610869922,294,421
1610873762,326,488
1610875677,72,11
1610877613,488,326
1610877841,367,365
1610881442,470,577
1610886764,80,12
1610888641,291,279
1610897715,88,9
1610899494,296,280
1610899571,250,0
1610904482,164,155
1610904661,253,0
1610908323,420,100
1610908788,84,22
1610910241,263,256
1610912162,99,166
1610914867,0,256
1610916002,166,99
1610919843,181,106
1610921041,268,270
1610923922,80,93
1610927763,164,141
1610929212,25,13
1610930877,64,26
1610931622,39,49
1610931841,458,459
1610935442,901,805
1610942641,353,368
1610951283,580,616
1610958962,370,327
1610959891,437,436
1610968155,338,335
